crop_file	line_no	token_no	token	note
f28v_L11_s1.jpg	1	7	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	8	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	9	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	10	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	11	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	12	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	13	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	14	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	15	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	16	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	17	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	18	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	19	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	20	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	21	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	22	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	23	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	24	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	25	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	26	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	27	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	28	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	29	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	30	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	31	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	32	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	33	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	34	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	35	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	36	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	37	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	38	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	39	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	40	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	41	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	42	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	43	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	44	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	1	45	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	1	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	2	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	3	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	4	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	5	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	6	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	7	[box]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	8	[x]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	9	[6]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	10	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	11	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	12	[T]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	13	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	14	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	15	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	16	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	17	[s]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	18	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	19	[ox]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	20	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	21	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	22	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	23	[n]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	24	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	25	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	26	[Theta]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	27	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	28	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	29	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	30	[eps]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	31	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	32	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	33	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	34	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	35	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L11_s1.jpg	2	36	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	1	[star]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	2	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	3	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	4	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	5	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	6	[dag]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	7	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	8	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	9	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	10	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	11	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	12	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	13	[Rk]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	1	14	[f(-)]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	1	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	2	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	3	[o]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	4	[f]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	5	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	6	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	7	[rho]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	8	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	9	[v]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	10	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	11	[z]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	12	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	13	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	14	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	15	[phi]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L12_s1.jpg	2	16	[?]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L13_s1.jpg	1	1	[I]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
f28v_L13_s1.jpg	1	2	[lam]	merged reading of the 2-line band; content attributed to the _s1 file, see footer note on method
